season,week,manager,pts,R,RBI,SB,BB,HBP,1B,2B,3B,HR,TB
2024,15,Andy,230,32,35,5,32,3,0,0,0,0,115
2024,15,Sam,331,50,62,4,34,7,0,0,0,0,152
2024,15,Howard,289.5,48,39,8,36,9,0,0,0,0,151
2024,15,Ulmer,353.5,58,51,5,43,5,0,0,0,0,203
2024,15,Garth,330,51,51,11,37,8,0,0,0,0,161
2024,15,Dave,276,41,38,11,25,6,0,0,0,0,135
2024,15,Rouse,361,57,56,10,44,4,0,0,0,0,180
2024,16,Boyce,270,42,41,11,28,0,0,0,0,0,136
2024,16,Chris,269,42,39,8,28,6,0,0,0,0,147
2024,16,Rich,210.5,33,34,2,27,4,0,0,0,0,112
2024,16,Andy,224.5,30,40,4,29,4,0,0,0,0,119
2024,16,Sam,178,33,25,6,23,4,0,0,0,0,72
2024,16,Howard,223,31,33,12,31,8,0,0,0,0,102
2024,16,Ulmer,271.5,43,47,2,27,2,0,0,0,0,143
2024,16,Garth,252.5,41,34,9,30,6,0,0,0,0,130
2024,16,Dave,191,28,28,10,24,1,0,0,0,0,92
2024,16,Rouse,269.5,43,44,10,16,5,0,0,0,0,130
2024,17,Boyce,227.5,40,35,5,21,1,0,0,0,0,112
2024,17,Chris,230.5,39,36,2,29,4,0,0,0,0,120
2024,17,Rich,264.5,48,39,4,35,1,0,0,0,0,127
2024,17,Andy,283.5,52,43,6,24,3,0,0,0,0,135
2024,17,Sam,215.5,33,33,10,20,5,0,0,0,0,102
2024,17,Howard,222.5,47,26,5,24,4,0,0,0,0,104
2024,17,Ulmer,239.5,43,35,2,24,4,0,0,0,0,126
2024,17,Garth,251,49,36,3,29,2,0,0,0,0,117
2024,17,Dave,230.5,35,34,9,23,1,0,0,0,0,123
2024,17,Rouse,283,44,46,11,21,0,0,0,0,0,140
2024,18,Boyce,255.5,43,36,8,25,3,0,0,0,0,133
2024,18,Chris,248.5,39,38,4,32,1,0,0,0,0,137
2024,18,Rich,266.5,38,49,8,27,3,0,0,0,0,123
2024,18,Andy,277,42,47,7,19,2,0,0,0,0,148
2024,18,Sam,236.5,38,35,8,23,8,0,0,0,0,117
2024,18,Howard,268.5,48,45,3,27,1,0,0,0,0,121
2024,18,Ulmer,243,41,36,7,30,3,0,0,0,0,115
2024,18,Garth,260,43,43,1,26,10,0,0,0,0,135
2024,18,Dave,281,40,56,8,19,1,0,0,0,0,126
2024,18,Rouse,277,47,38,10,29,1,0,0,0,0,144
2024,19,Boyce,251.5,42,38,11,20,2,0,0,0,0,117
2024,19,Chris,227.5,38,34,1,31,1,0,0,0,0,126
2024,19,Rich,193.5,35,28,2,23,3,0,0,0,0,100
2024,19,Andy,229.5,36,38,8,24,3,0,0,0,0,103
2024,19,Sam,206,30,32,8,16,2,0,0,0,0,113
2024,19,Howard,204,34,28,6,26,8,0,0,0,0,100
2024,19,Ulmer,231.5,32,36,8,31,2,0,0,0,0,125
2024,19,Garth,167.5,31,22,4,22,5,0,0,0,0,80
2024,19,Dave,220.5,32,32,10,22,7,0,0,0,0,115
2024,19,Rouse,184.5,34,24,3,14,3,0,0,0,0,107
2024,20,Boyce,227,36,32,10,34,3,0,0,0,0,104
2024,20,Chris,275.5,45,48,5,28,3,0,0,0,0,127
2024,20,Rich,234.5,44,37,3,21,3,0,0,0,0,108
2024,20,Andy,193.5,32,30,6,19,5,0,0,0,0,90
2024,20,Sam,182,28,26,9,19,3,0,0,0,0,88
2024,20,Howard,180.5,30,27,5,12,4,0,0,0,0,97
2024,20,Ulmer,285,46,45,6,28,11,0,0,0,0,136
2024,20,Garth,214,32,34,8,24,5,0,0,0,0,100
2024,20,Dave,252.5,37,45,8,25,1,0,0,0,0,118
2024,20,Rouse,250.5,37,40,9,27,3,0,0,0,0,124
2024,21,Boyce,271,46,40,7,16,8,0,0,0,0,145
2024,21,Chris,212.5,41,29,4,22,3,0,0,0,0,104
2024,21,Rich,320,51,56,8,24,3,0,0,0,0,153
2024,21,Andy,153,25,20,8,14,1,0,0,0,0,77
2024,21,Sam,252.5,42,35,13,25,5,0,0,0,0,114
2024,21,Howard,270,41,45,6,32,4,0,0,0,0,135
2024,21,Ulmer,198,25,36,3,27,2,0,0,0,0,108
2024,21,Garth,229,34,32,7,37,6,0,0,0,0,121
2024,21,Dave,267,47,40,9,23,3,0,0,0,0,122
2024,21,Rouse,294.5,50,42,15,30,2,0,0,0,0,129
2024,22,Boyce,261,37,43,11,22,3,0,0,0,0,130
2024,22,Chris,160.5,27,24,2,23,3,0,0,0,0,83
2024,22,Rich,228.5,35,33,9,36,4,0,0,0,0,106
2024,22,Andy,148.5,21,25,4,13,3,0,0,0,0,79
2024,22,Sam,167,30,17,9,19,4,0,0,0,0,86
2024,22,Howard,275,47,41,8,26,1,0,0,0,0,138
2024,22,Ulmer,168,32,18,10,18,3,0,0,0,0,74
2024,22,Garth,177.5,24,31,5,18,3,0,0,0,0,94
2024,22,Dave,172.5,26,30,2,21,1,0,0,0,0,90
2024,22,Rouse,195,35,24,10,15,3,0,0,0,0,94
2024,23,Boyce,305.5,44,53,11,29,2,0,0,0,0,145
2024,23,Chris,159,29,19,5,36,5,0,0,0,0,64
2024,23,Rich,230.5,36,35,6,30,1,0,0,0,0,121
2024,23,Andy,139.5,26,13,7,15,0,0,0,0,0,79
2024,23,Sam,205.5,33,31,6,26,5,0,0,0,0,100
2024,23,Howard,233,40,32,9,22,1,0,0,0,0,114
2024,23,Ulmer,210,32,30,6,34,5,0,0,0,0,104
2024,23,Garth,167.5,31,22,1,20,2,0,0,0,0,97
2024,23,Dave,218.5,36,38,3,19,2,0,0,0,0,105
2024,23,Rouse,178,22,30,5,24,1,0,0,0,0,103
2024,24,Boyce,309.5,47,50,15,25,2,0,0,0,0,143
2024,24,Chris,227.5,39,33,7,28,8,0,0,0,0,103
2024,24,Rich,264.5,38,39,12,38,4,0,0,0,0,129
2024,24,Andy,168,30,27,2,9,2,0,0,0,0,89
2024,24,Sam,190.5,33,27,3,26,2,0,0,0,0,99
2024,24,Howard,241.5,40,33,9,26,2,0,0,0,0,125
2024,24,Ulmer,230.5,37,34,8,29,5,0,0,0,0,110
2024,24,Garth,213,40,27,6,27,5,0,0,0,0,100
2024,24,Dave,199,31,30,7,28,3,0,0,0,0,93
2024,24,Rouse,184,27,27,9,28,1,0,0,0,0,85
2025,1,Boyce,359.5,59,43,18,51,3,67,20,1,18,182
2025,1,Chris,350.5,65,53,7,41,6,58,21,2,12,154
2025,1,Andy,428.5,74,72,6,39,4,60,19,0,27,206
2025,1,Garth,286,48,36,12,38,7,50,21,1,12,143
2025,1,Sam,386.5,57,63,15,42,5,65,23,1,18,186
2025,1,Howard,363,56,55,15,49,6,64,19,3,14,167
2025,1,Dave,373.5,57,64,10,42,7,47,18,1,22,174
2025,1,Ulmer,395,68,63,9,45,7,69,15,1,19,178
2025,1,Rich,394,60,66,7,58,6,57,20,1,23,192
2025,1,Rouse,328.5,50,56,10,40,2,57,11,0,18,151
2025,2,Boyce,184.5,30,25,9,15,3,27,7,2,12,95
2025,2,Chris,169,22,28,5,21,2,38,15,1,6,95
2025,2,Andy,206.5,33,29,9,35,3,45,6,2,7,91
2025,2,Garth,198,27,27,14,25,6,47,11,0,6,93
2025,2,Sam,188,31,26,8,32,4,39,9,1,5,80
2025,2,Howard,167.5,25,23,7,29,2,31,17,1,4,84
2025,2,Dave,221.5,32,34,10,29,1,35,15,0,11,109
2025,2,Ulmer,208.5,34,31,7,26,3,49,8,1,8,100
2025,2,Rich,211.5,39,29,4,26,2,42,11,1,10,107
2025,2,Rouse,235,41,36,6,29,0,37,13,2,10,109
2025,3,Boyce,306.5,51,50,8,31,1,34,12,1,21,145
2025,3,Chris,253.5,38,42,9,34,1,42,13,0,12,116
2025,3,Andy,164,25,25,4,24,2,40,11,0,6,86
2025,3,Garth,276,42,45,7,37,1,46,16,0,15,138
2025,3,Sam,192.5,31,33,4,23,4,24,12,2,8,86
2025,3,Howard,208.5,34,33,6,22,2,49,14,0,6,101
2025,3,Dave,215,31,31,11,23,7,45,12,1,9,108
2025,3,Ulmer,218.5,37,28,11,33,0,44,12,0,8,100
2025,3,Rich,236.5,35,41,6,28,1,40,12,0,13,116
2025,3,Rouse,257.5,40,44,5,19,5,41,9,0,19,135
2025,4,Boyce,191,30,26,6,29,4,43,14,2,6,101
2025,4,Chris,238.5,35,40,12,27,4,40,17,0,6,98
2025,4,Andy,194,32,33,1,21,3,38,12,2,8,100
2025,4,Garth,145.5,27,16,7,21,2,40,12,0,1,68
2025,4,Sam,272.5,41,44,12,37,2,43,18,1,9,118
2025,4,Howard,208,30,36,7,24,1,36,12,1,9,99
2025,4,Dave,193.5,30,29,9,28,3,43,12,3,2,84
2025,4,Ulmer,210.5,38,25,5,27,1,47,12,2,11,121
2025,4,Rich,250,45,34,5,39,2,42,12,3,12,123
2025,4,Rouse,190,26,33,4,26,1,51,15,0,5,101
2025,5,Boyce,260.5,42,36,11,39,4,41,11,1,14,122
2025,5,Chris,312,52,53,4,28,5,55,14,0,18,155
2025,5,Andy,250.5,40,44,9,19,2,46,12,2,8,108
2025,5,Garth,189.5,30,31,5,16,2,44,9,1,8,97
2025,5,Sam,209.5,38,24,10,24,4,31,14,0,11,103
2025,5,Howard,200.5,29,38,5,22,3,41,8,1,7,88
2025,5,Dave,225,39,28,9,34,7,53,9,2,7,105
2025,5,Ulmer,244.5,37,37,10,28,2,43,11,2,13,123
2025,5,Rich,169.5,29,25,1,18,4,33,10,0,11,97
2025,5,Rouse,243,34,42,5,27,3,51,13,1,13,132
2025,6,Boyce,278.5,46,48,5,36,1,38,17,4,10,124
2025,6,Chris,291.5,44,53,4,32,1,46,15,2,16,146
2025,6,Andy,163.5,25,26,9,19,1,35,4,0,6,67
2025,6,Garth,250.5,48,38,2,31,4,45,13,1,10,114
2025,6,Sam,230,38,39,4,26,3,41,16,2,7,107
2025,6,Howard,223,36,37,8,21,1,48,12,0,7,100
2025,6,Dave,238.5,40,36,7,24,5,45,16,1,9,116
2025,6,Ulmer,217,39,28,6,37,1,43,13,1,8,104
2025,6,Rich,237.5,38,37,6,28,2,44,11,1,13,121
2025,6,Rouse,254,43,35,11,19,5,60,14,0,10,128
2025,7,Boyce,284.5,40,53,5,30,2,37,10,0,22,145
2025,7,Chris,281.5,49,41,12,30,3,54,13,2,9,122
2025,7,Andy,103,19,13,3,15,1,24,7,0,3,50
2025,7,Garth,204.5,30,30,8,24,3,46,16,0,8,110
2025,7,Sam,171.5,26,26,5,25,2,34,8,2,8,88
2025,7,Howard,188.5,27,34,4,21,2,35,9,3,8,94
2025,7,Dave,231,37,35,5,18,3,39,12,2,16,133
2025,7,Ulmer,205,34,26,7,29,1,42,9,0,13,112
2025,7,Rich,290.5,41,53,10,25,6,40,11,0,18,134
2025,7,Rouse,253.5,41,42,5,29,0,40,20,2,10,126
2025,8,Boyce,254,44,33,8,35,1,44,17,2,12,132
2025,8,Chris,262,43,46,6,27,5,47,13,1,9,112
2025,8,Andy,163,31,24,1,20,3,29,10,2,6,79
2025,8,Garth,192.5,27,33,4,8,7,41,18,3,7,114
2025,8,Sam,155.5,25,19,8,27,4,39,9,1,3,72
2025,8,Howard,226,32,36,9,18,5,50,18,1,8,121
2025,8,Dave,181,27,28,6,19,4,45,14,2,4,95
2025,8,Ulmer,261.5,43,42,6,25,4,48,11,0,15,130
2025,8,Rich,202,34,29,2,22,6,41,7,3,13,116
2025,8,Rouse,285.5,49,40,12,29,3,47,15,2,13,135
2025,9,Boyce,247.5,34,44,8,23,2,32,13,0,17,126
2025,9,Chris,233,42,34,6,26,4,43,15,1,8,108
2025,9,Andy,156,26,23,2,19,1,40,14,0,5,88
2025,9,Garth,197,29,33,7,15,3,39,11,1,9,100
2025,9,Sam,221,36,34,6,29,4,47,7,0,11,105
2025,9,Howard,232.5,39,35,8,16,3,53,11,1,10,118
2025,9,Dave,220.5,36,35,4,26,5,38,12,0,12,110
2025,9,Ulmer,224.5,37,33,6,37,2,42,10,0,11,106
2025,9,Rich,222,40,26,8,26,4,46,14,0,11,118
2025,9,Rouse,237.5,35,39,6,28,3,32,14,0,16,124
2025,10,Boyce,188,24,30,7,20,4,52,10,0,9,108
2025,10,Chris,248.5,43,36,5,34,3,32,20,0,13,124
2025,10,Andy,178.5,29,30,3,17,2,43,8,1,7,90
2025,10,Garth,143.5,20,20,6,23,0,46,9,0,4,80
2025,10,Sam,206,36,28,5,31,2,32,10,1,12,103
2025,10,Howard,281,48,41,10,27,1,60,16,2,10,138
2025,10,Dave,244.5,39,38,5,30,5,51,14,1,11,126
2025,10,Ulmer,262,44,42,5,30,3,52,12,1,12,127
2025,10,Rich,284.5,46,46,9,26,6,31,17,0,17,133
2025,10,Rouse,214.5,36,30,10,14,1,39,16,1,9,110
2025,11,Boyce,247.5,44,30,11,32,6,44,17,1,9,117
2025,11,Chris,258.5,45,40,5,31,5,39,14,2,12,121
2025,11,Andy,221.5,33,36,4,30,0,41,12,0,14,121
2025,11,Garth,270,43,46,4,36,5,52,18,1,9,127
2025,11,Sam,181.5,31,21,10,33,1,41,11,2,3,81
2025,11,Howard,200,31,34,4,20,4,43,12,3,6,100
2025,11,Dave,211,29,38,5,21,7,40,14,2,8,106
2025,11,Ulmer,222,34,36,3,28,2,50,12,0,12,122
2025,11,Rich,244,42,43,2,26,4,40,7,4,11,110
2025,11,Rouse,214,41,25,7,26,3,48,17,3,4,107
2025,12,Boyce,316.5,53,52,5,38,6,36,15,1,20,149
2025,12,Chris,235.5,41,36,3,27,4,28,13,2,15,120
2025,12,Andy,208,34,36,3,21,4,42,7,1,10,99
2025,12,Garth,239,47,33,3,24,5,56,17,1,6,117
2025,12,Sam,299.5,45,54,3,30,1,43,21,1,18,160
2025,12,Howard,249.5,39,41,4,24,2,46,16,1,14,137
2025,12,Dave,257,48,30,6,36,8,55,12,1,13,134
2025,12,Ulmer,201.5,30,32,3,30,1,37,12,1,12,112
2025,12,Rich,282,46,50,2,24,5,48,20,1,13,143
2025,12,Rouse,248.5,36,43,3,22,2,33,12,0,22,145
2025,13,Boyce,254.5,45,35,6,31,3,38,10,3,16,131
2025,13,Chris,279,51,39,7,33,1,53,14,1,13,136
2025,13,Andy,214.5,35,31,5,31,2,46,16,2,7,112
2025,13,Garth,182.5,25,31,7,23,4,39,12,1,5,86
2025,13,Sam,290,47,55,5,19,1,41,10,1,17,132
2025,13,Howard,205.5,34,29,5,20,5,45,13,1,10,114
2025,13,Dave,239,43,31,7,37,5,53,14,1,7,112
2025,13,Ulmer,176.5,31,26,3,18,5,36,9,0,9,90
2025,13,Rich,171.5,28,27,2,24,2,37,8,0,9,89
2025,13,Rouse,203,29,32,6,25,3,50,11,2,8,110
2025,14,Boyce,271,42,47,7,24,2,38,12,2,16,132
2025,14,Chris,269.5,37,50,5,32,5,57,13,1,12,134
2025,14,Andy,165.5,29,22,2,27,7,34,10,1,7,85
2025,14,Garth,239.5,31,40,9,21,4,58,11,2,12,134
2025,14,Sam,259,46,41,4,28,1,41,12,0,15,125
2025,14,Howard,232,38,37,7,23,2,56,13,3,5,111
2025,14,Dave,234,40,33,5,37,2,48,13,1,10,117
2025,14,Ulmer,204,30,36,4,28,3,31,11,0,11,97
2025,14,Rich,204.5,29,38,2,22,2,27,11,0,15,109
2025,14,Rouse,322.5,48,60,7,21,6,47,20,1,17,158
2025,15,Boyce,391,63,61,11,40,5,65,14,4,23,197
2025,15,Chris,349,52,57,11,42,4,58,22,2,16,172
2025,15,Andy,263,37,48,4,22,5,52,16,1,14,143
2025,15,Garth,347.5,63,51,4,35,7,64,23,1,17,181
2025,15,Sam,378.5,54,58,14,44,2,50,19,2,19,170
2025,15,Howard,355.5,63,50,11,40,5,54,24,0,17,170
2025,15,Dave,366.5,58,64,4,41,2,62,27,2,16,186
2025,15,Ulmer,440,71,68,17,51,4,52,24,3,23,201
2025,15,Rich,378,62,66,4,28,4,51,17,5,24,196
2025,15,Rouse,370,64,48,9,30,2,56,16,0,19,164
2025,16,Boyce,246.5,43,38,4,21,1,44,12,1,15,131
2025,16,Chris,250,36,40,11,26,6,38,23,0,9,120
2025,16,Andy,203.5,34,31,6,26,3,40,7,0,10,94
2025,16,Garth,249,43,33,9,26,4,46,13,0,14,128
2025,16,Sam,243.5,43,34,5,26,1,52,18,0,11,132
2025,16,Howard,232,38,32,7,29,4,40,13,3,12,123
2025,16,Dave,232.5,33,42,5,27,7,33,12,2,12,111
2025,16,Ulmer,264,44,44,4,35,2,39,24,0,9,123
2025,16,Rich,207.5,32,32,3,33,5,32,15,1,11,109
2025,16,Rouse,233.5,36,38,7,25,4,40,18,2,8,114
2025,17,Boyce,237,40,41,5,26,2,39,10,1,10,102
2025,17,Chris,221.5,32,38,7,21,4,45,15,1,8,110
2025,17,Andy,240.5,37,38,9,21,5,40,14,1,12,119
2025,17,Garth,225,42,24,12,23,2,54,10,1,9,113
2025,17,Sam,220,33,37,6,25,5,39,10,1,11,106
2025,17,Howard,228,39,35,6,27,2,44,16,1,7,107
2025,17,Dave,257,43,38,8,27,4,37,15,0,15,127
2025,17,Ulmer,244,33,43,7,24,1,49,17,0,12,131
2025,17,Rich,184.5,32,28,3,19,2,34,9,4,8,96
2025,17,Rouse,218,28,44,3,18,6,45,11,3,9,112
2025,18,Boyce,272,44,46,8,24,1,47,4,0,18,127
2025,18,Chris,217.5,37,32,5,30,2,39,6,0,14,107
2025,18,Andy,183.5,25,35,2,19,1,34,9,1,11,99
2025,18,Garth,163,31,16,7,18,5,45,9,0,6,87
2025,18,Sam,225,45,26,9,36,3,38,13,1,6,91
2025,18,Howard,218.5,39,28,6,37,3,33,9,2,12,105
2025,18,Dave,262,44,45,4,28,2,45,9,1,14,122
2025,18,Ulmer,272,43,46,7,30,4,46,16,0,12,126
2025,18,Rich,247,43,40,2,30,2,35,12,1,15,122
2025,18,Rouse,207,32,32,5,34,3,24,15,1,11,101
2025,19,Boyce,193.5,27,31,3,37,0,29,17,1,10,106
2025,19,Chris,223.5,38,34,7,23,4,36,8,0,13,104
2025,19,Andy,223.5,34,40,4,24,2,42,10,1,11,109
2025,19,Garth,154,22,22,10,11,2,34,13,1,4,79
2025,19,Sam,216.5,34,30,13,31,2,25,12,1,10,92
2025,19,Howard,295,50,49,8,34,2,43,12,1,14,126
2025,19,Dave,270.5,40,48,6,31,5,46,16,1,12,129
2025,19,Ulmer,264,43,44,4,28,6,34,18,0,15,130
2025,19,Rich,264.5,47,38,10,25,2,40,15,0,13,122
2025,19,Rouse,290,51,44,6,20,2,48,17,0,18,154
2025,20,Boyce,251,46,34,6,40,4,27,10,1,16,114
2025,20,Chris,277,51,38,6,31,4,47,10,4,15,139
2025,20,Andy,166,29,22,3,28,2,40,11,0,6,86
2025,20,Garth,194.5,28,31,5,14,5,36,15,0,12,114
2025,20,Sam,265,43,45,3,31,4,39,15,2,14,131
2025,20,Howard,302,52,49,5,37,5,57,13,1,13,138
2025,20,Dave,180.5,26,33,2,29,3,29,12,0,8,85
2025,20,Ulmer,261,45,36,8,30,6,41,15,1,14,130
2025,20,Rich,236,38,34,8,33,1,39,15,3,10,118
2025,20,Rouse,250,38,37,12,25,2,46,14,1,12,125
2025,21,Boyce,252.5,37,46,6,31,3,31,9,2,15,115
2025,21,Chris,273,49,39,10,29,8,33,13,2,13,117
2025,21,Andy,233.5,36,42,3,24,2,30,16,1,13,117
2025,21,Garth,192,34,33,2,13,4,41,9,0,8,91
2025,21,Sam,226,44,25,7,31,8,48,9,1,10,109
2025,21,Howard,233.5,39,38,2,34,0,49,8,0,13,117
2025,21,Dave,261,44,40,6,33,3,44,13,0,14,126
2025,21,Ulmer,230,43,34,2,38,3,44,8,1,10,103
2025,21,Rich,287,44,46,11,30,6,45,11,1,16,134
2025,21,Rouse,275,42,45,7,25,2,46,23,1,13,147
2025,22,Boyce,241,35,42,4,27,4,30,14,3,15,127
2025,22,Chris,263.5,39,47,9,23,1,42,5,5,14,123
2025,22,Andy,180,30,27,4,20,2,32,10,2,9,94
2025,22,Garth,202,30,30,14,21,6,42,6,1,6,81
2025,22,Sam,268.5,46,47,4,24,2,32,14,1,15,123
2025,22,Howard,192.5,30,32,2,17,3,36,13,1,11,109
2025,22,Dave,203.5,41,26,4,24,6,39,13,0,7,93
2025,22,Ulmer,269,42,39,8,39,2,51,22,2,10,141
2025,22,Rich,262,37,45,8,28,1,34,17,1,16,135
2025,22,Rouse,259,41,44,6,35,6,42,12,1,11,113
2025,23,Boyce,249.5,48,29,10,44,3,36,16,0,9,104
2025,23,Chris,211.5,33,30,12,27,9,39,8,0,8,87
2025,23,Andy,252.5,35,46,5,23,2,43,21,1,12,136
2025,23,Garth,235,44,32,9,29,3,50,4,0,10,98
2025,23,Sam,205,33,36,3,25,0,41,6,0,11,97
2025,23,Howard,197,29,29,11,15,3,45,14,1,6,100
2025,23,Dave,183.5,33,26,4,11,2,39,16,1,7,102
2025,23,Ulmer,214,36,29,5,27,4,38,10,1,14,117
2025,23,Rich,190,26,32,7,27,0,33,12,0,9,93
2025,23,Rouse,204,30,35,5,19,2,31,13,2,11,107
2025,24,Boyce,271,41,43,11,28,1,43,13,0,16,133
2025,24,Chris,208.5,32,29,7,30,2,34,18,1,10,113
2025,24,Andy,184,36,28,3,26,2,36,8,0,5,72
2025,24,Garth,185.5,26,29,11,20,2,37,12,0,6,85
2025,24,Sam,165,26,23,2,24,3,46,11,1,7,99
2025,24,Howard,192,32,30,4,23,2,39,14,0,7,95
2025,24,Dave,277.5,47,38,9,40,2,61,12,0,13,137
2025,24,Ulmer,249,44,33,8,36,2,46,14,2,10,120
2025,24,Rich,280,49,40,7,32,4,44,21,2,12,140
2025,24,Rouse,196.5,34,30,4,22,5,42,8,0,9,94
2026,1,Boyce,100,22,31,2,26,3,21,6,0,9,69
2026,1,Chris,92,16,22,7,21,0,30,6,1,3,57
2026,1,Andy,133,29,32,7,20,5,27,9,2,7,79
2026,1,Garth,61.5,17,12,0,13,2,30,5,0,5,60
2026,1,Sam,132.5,31,30,8,28,2,25,11,0,5,67
2026,1,Howard,125,26,25,6,35,1,29,3,1,8,70
2026,1,Dave,115,21,26,6,27,2,26,10,0,7,74
2026,1,Ulmer,128.5,26,23,2,18,1,23,5,1,11,80
2026,1,Rich,104,30,27,3,21,1,37,4,1,7,76
2026,1,Rouse,139,41,21,4,36,0,28,9,1,7,77
2026,2,Boyce,250,43,53,3,40,0,61,17,0,14,151
2026,2,Chris,195,40,37,6,31,3,38,11,2,12,114
2026,2,Andy,289.5,52,52,10,38,6,34,21,3,13,137
2026,2,Garth,156,32,28,1,24,2,52,13,0,6,102
2026,2,Sam,226,42,39,8,41,2,50,11,0,11,116
2026,2,Howard,220.5,39,44,7,44,2,37,11,1,11,106
2026,2,Dave,227,42,45,6,44,2,42,21,2,8,122
2026,2,Ulmer,191.5,32,35,5,27,4,38,8,2,11,104
2026,2,Rich,293,48,60,6,36,7,52,14,3,16,153
2026,2,Rouse,222.5,53,34,5,48,2,49,16,1,12,132
2026,3,Boyce,247,35,43,7,38,1,44,13,1,13,125
2026,3,Chris,170.5,27,22,9,32,4,26,10,0,7,74
2026,3,Andy,214.5,29,35,11,28,1,37,12,1,9,100
2026,3,Garth,224,35,42,7,22,3,52,9,0,7,98
2026,3,Sam,205,38,27,6,41,1,44,7,2,5,84
2026,3,Howard,193.5,27,31,9,35,6,36,13,0,7,90
2026,3,Dave,261.5,44,42,4,25,1,38,20,1,14,137
2026,3,Ulmer,210,34,27,11,34,1,38,21,0,6,104
2026,3,Rich,269.5,44,40,11,30,4,46,14,1,12,125
2026,3,Rouse,250.5,44,40,7,35,4,45,15,0,10,115
2026,4,Boyce,260,53,53,7,31,7,51,13,3,13,138
2026,4,Chris,192.5,37,29,3,36,4,43,14,3,7,108
2026,4,Andy,239.5,38,42,7,41,6,40,14,1,14,127
2026,4,Garth,217.5,31,54,3,22,2,39,10,1,15,122
2026,4,Sam,292.5,57,53,3,51,8,54,11,1,14,135
2026,4,Howard,244.5,46,38,4,40,6,38,17,3,14,137
2026,4,Dave,245,49,34,9,49,3,49,11,0,10,111
2026,4,Ulmer,257.5,55,33,9,38,4,38,18,1,16,141
2026,4,Rich,249.5,50,45,5,29,0,50,17,1,12,135
2026,4,Rouse,223.5,43,36,7,23,3,48,20,0,11,132
2026,5,Boyce,191,39,19,4,44,4,39,12,1,5,86
2026,5,Chris,226,34,35,6,27,1,41,8,5,13,124
2026,5,Andy,262,41,42,8,30,3,46,11,1,14,127
2026,5,Garth,231,40,38,5,18,1,53,11,0,9,111
2026,5,Sam,262,43,40,6,32,5,34,15,1,16,131
2026,5,Howard,245,34,39,8,26,5,54,9,1,15,135
2026,5,Dave,254.5,40,37,10,38,7,40,11,2,12,116
2026,5,Ulmer,233.5,40,34,6,37,2,43,11,1,10,108
2026,5,Rich,275,47,44,7,29,3,46,9,2,14,126
2026,5,Rouse,204,36,28,6,38,2,32,10,0,9,88
